key=the   value=6857
key=straight   value=14
key=other   value=136
key=drives   value=4
key=hand,   value=21
key=instead,   value=5
key=3...   value=2
key=3;   value=54
key=6;   value=10
key=confined   value=2
key=squares   value=22
key=4...k   value=3
key=ch,   value=79
key=often   value=35
key=defend   value=23
key=mobility   value=6
key=three   value=80
key=square   value=19
key=forcing   value=10
key=11   value=10
key=mate,   value=6
key=believe   value=24
key=while   value=115
key=worth   value=11
key=such   value=119
key=teach   value=7
key=proper   value=34
key=3.--now   value=1
key=bishops   value=16
key=2;   value=60
key=squares.   value=3
key=position,   value=26
key=advanced   value=8
key=bishops,   value=4
key={7}   value=1
key=movements   value=2
key=3...k   value=6
key=driven   value=5
key=before   value=111
key=rank   value=8
key=files;   value=1
key=8,   value=5
key=squares,   value=5
key=ought   value=19
key=mark   value=9
key=back;   value=2
key=check   value=15
key=diagonal,   value=2
key=12   value=5
key=fourteen   value=1
key=all   value=362
key=care   value=11
key=stale   value=2
key=remember   value=8
key=however,   value=42
key=whether   value=20
key=an   value=269
key=e.g.   value=3
key=combines   value=1
key=easiest   value=1
key=following   value=48
key=begin   value=23
key=queen,   value=9
key=limit   value=2
key=5;   value=17
key=(should   value=1
key=(if   value=20
key=moves;   value=3
key=board;   value=2
key=being   value=67
key=powerful   value=12
key=process   value=2
key=easier   value=5
key=elementary   value=4
key=each   value=26
key=needed.   value=1
key=least   value=26
key=gain   value=7
key=material   value=18
key=obtained   value=10
key=sufficient   value=12
key=even   value=64
key=unit,   value=1
key=kings.   value=2
key=speaking   value=9
key=intervening   value=7
key=directly   value=10
key=won.   value=2
key=examples   value=12
key=drawn,   value=3
key=done,   value=5
key=kept   value=37
key=very   value=178
key=move.   value=27
key=shown   value=24
key=close   value=31
key=again   value=64
key=comes   value=23
key=advances   value=4
key=results.   value=1
key=withdraws   value=1
key=back,   value=18
key=front_   value=1
key=before,   value=7
key=whole   value=45
key=procedure   value=4
key=thoroughly   value=5
key={11}   value=1
key=involves   value=2
key=on,   value=20
key=lost   value=26
key=lack   value=5
key=stage   value=12
key=too   value=53
key=importance   value=5
key=wins,   value=3
key=_advance   value=1
key=safety   value=8
key=until   value=39
key=safety_   value=1
key=allow   value=11
key=compelled   value=5
key=able   value=40
key={12}   value=1
key=opportunity   value=10
key=so,   value=27
key=require   value=10
key=bring   value=35
key=forward.   value=5
key=protection   value=2
key=protect   value=8
key=else,   value=2
key=protected   value=3
key=prevent   value=36
key=away,   value=10
key=b,   value=28
key=connection   value=1
key={13}   value=1
key=like   value=124
key=one,   value=19
key=understood   value=10
key=shall   value=73
key=two,   value=11
key=fewer   value=1
key=things   value=23
key=furthermore,   value=1
key=learn   value=12
key=book;   value=1
key=guide   value=3
key=teacher,   value=2
key=not,   value=15
key=bitter   value=1
key=practical   value=9
key={14}   value=1
key=plays,   value=2
key=p,   value=67
key=draws,   value=1
key=it.   value=55
key=given   value=59
key=playing:   value=3
key=(q)   value=6
key=above   value=51
key=black's   value=117
key=out.)   value=2
key="_opposition_"   value=1
key=governs   value=2
key=fully   value=6
key=1...p   value=2
key=pawn.)   value=1
key=bishop's   value=2
key=why),   value=2
key=game.   value=25
key=resistance   value=1
key=here,   value=27
key=seen   value=47
key=15   value=11
key=actual   value=12
key=draws),   value=1
key=18   value=10
key=apparently   value=12
key=show   value=21
key=difficulties   value=6
key={16}   value=1
key=left,   value=3
key=knows   value=7
key=disposal,   value=2
key=also,   value=5
key=paying   value=7
key=attention   value=11
key=true   value=18
key=9.--in   value=1
key=convenient   value=3
key=whenever   value=11
key=_advancing   value=1
key=thus   value=34
key=above.   value=2
key=3...p   value=2
key=shown.   value=2
key=ch   value=196
key=having   value=73
key=board   value=19
key=both   value=56
key=10.--in   value=1
key=_act   value=1
key=superior   value=9
key=have:   value=1
key=generally   value=20
key=free   value=28
key=makes   value=21
key=considers   value=2
key=advance.   value=2
key=counting   value=8
key=single   value=7
key=themselves   value=22
key=worked   value=9
key=up.   value=9
key=digested   value=1
key=he,   value=47
key=anxious   value=3
key=openings,   value=6
key=little   value=100
key=arise   value=5
key=idea   value=20
key=acquainted   value=3
key=threatens   value=21
key=...   value=11
key=uncovers   value=1
key=most   value=60
key=threat   value=12
key=q;   value=9
key=type   value=9
key=complicated   value=5
key=behind,   value=4
key=lose;   value=1
key=kt;   value=22
key=easily.   value=3
key=square,   value=4
key=castled   value=2
key=interesting   value=9
key=obtain   value=28
key=immediately.   value=4
key=otherwise   value=12
key=occurs   value=3
key=...b   value=1
key=attacked   value=3
key=frequent   value=3
key=here   value=64
key=b.   value=10
key=except   value=19
key=leave   value=30
key=proceeds   value=1
key=(this   value=6
key=b);   value=2
key=moving   value=10
key=best;   value=1
key=b;   value=11
key={24}   value=1
key=variations,   value=2
key=it;   value=9
key=knowing   value=10
key=circumstances   value=5
key=carry   value=12
key=think   value=29
key=foundation   value=35
key=pieces,   value=9
key=weak   value=24
key=going   value=32
key=accurate   value=2
key=them,   value=31
key=separately   value=2
key=purposes   value=3
key=value,   value=4
key=my   value=554
key=prove   value=8
key=cases;   value=1
key=stronger   value=10
key=be.   value=4
key=pawns,   value=16
key=said   value=180
key=queen.   value=5
key=knight.   value=4
key=changed   value=5
key=increases   value=6
key=_defensive_   value=1
key=middle-game,   value=2
key=sometimes   value=14
key=left.   value=1
key=reached   value=23
key=_develop   value=1
key=them   value=152
key=outset   value=1
key=open   value=59
key=bishop.   value=8
key=theoretically   value=3
key=accomplishes   value=4
key={26}   value=1
key=begin:   value=1
key=reply   value=6
key=nature   value=9
key=out_,   value=1
key=combine   value=1
key=replies   value=3
key=o   value=96
key=5...b   value=1
key=bad.   value=4
key=point_.   value=1
key=reasoning   value=2
key=object,   value=3
key=us   value=93
key=view   value=9
key=course.   value=4
key=analysis   value=2
key=lose   value=15
key=7...b   value=1
key=bringing   value=11
key=first,   value=8
key=varies   value=2
key=exceptional   value=2
key=eight   value=7
key=second,   value=3
key=isolated   value=11
key=doubled   value=3
key=board.)   value=1
key=puts   value=4
key=show,   value=2
key=initiative_,   value=2
key=advantage.[1]   value=1
key=expounded   value=3
key=tactical   value=1
key=mind   value=38
key=completed   value=5
key=secure   value=7
key=this,   value=23
key=viz.,   value=2
key=bishops_   value=1
key=respectively,   value=3
key=centre.   value=3
key=importance._   value=1
key=succeed   value=4
key={29}   value=1
key=three.   value=1
key=sole   value=2
key=invariably   value=5
key=initiative.   value=3
key=series   value=2
key=understood.   value=5
key=dwell   value=2
key=present   value=17
key=explain   value=4
key=train   value=6
key=less   value=23
key=finding   value=7
key=situation   value=8
key=assumes   value=1
key=attitude   value=2
key=wrong.   value=3
key=_pieces   value=1
key=pawns_   value=1
key=offensive   value=3
key=ample   value=2
key=deploy   value=2
key=relinquish   value=1
key=text   value=45
key=kt.   value=3
key=wrong,   value=6
key=facilitating   value=1
key=cramp   value=1
key=penalty   value=1
key=itself   value=20
key=4...b   value=1
key=5);   value=1
key=perfectly   value=7
key=yet.   value=3
key=alternatives   value=1
key=abandoning   value=2
key=development,   value=8
key=hampered.   value=1
key=suffice   value=2
key=unassailable.   value=1
key=armour,   value=1
key=carefully   value=13
key=delay   value=2
key=openings.   value=2
key=agree   value=21
key=know,   value=12
key=discussions   value=1
key=technicalities   value=1
key=proficient   value=1
key=violates   value=4
key=developed   value=6
key=exchanges   value=2
key=loses   value=12
key=/*   value=4
key=black,   value=17
key=chance   value=27
key=left   value=51
key=arising   value=2
key=warned   value=3
key=especially   value=6
key=indulged   value=1
key=avoided   value=5
key=shown)   value=1
key={33}   value=1
key=recaptured   value=1
key={34}   value=1
key=comes--   value=1
key=course   value=35
key=help   value=35
key=1...   value=2
key=inferior   value=1
key=immediate   value=8
key=miss   value=6
key=speculative   value=1
key=traps--in   value=1
key=common   value=9
key=search   value=9
key=gradual   value=2
key=expect   value=5
key=structure   value=1
key=solid   value=4
key=draw   value=30
key=i.e.   value=2
key=opposition_.   value=1
key={36}   value=1
key=appreciate   value=2
key=suppose,   value=5
key=applying   value=2
key=chess--   value=1
key=unit   value=1
key=two._   value=1
key=opponent's   value=8
key=principle.   value=1
key=ways,   value=2
key=principal   value=3
key=hands   value=32
key=22.--the   value=1
key=variation:--   value=1
key=why.)   value=1
key=guiding   value=4
key={37}   value=1
key=consists   value=4
key=soon   value=35
key=plan   value=31
key=pawn)   value=1
key=parts.   value=2
key=important,   value=3
key=end   value=43
key=king.)   value=1
key=second   value=36
key=consist   value=4
key={39}   value=1
key=timing   value=1
key=necessary   value=7
key=previously.[2]   value=1
key=analytical   value=1
key=logical   value=3
key=excellent   value=11
key=easy   value=12
key=subject   value=6
key=opposition,   value=3
key=call   value=29
key=24,   value=1
key=nearer   value=8
key=draw.   value=8
key=counting,   value=3
key=whoever   value=6
key=queening.   value=1
key=first.   value=5
key=eighth   value=1
key=adversary's   value=2
key=calculation.   value=1
key=command   value=9
key=(q),   value=1
key=various   value=3
key=acquire   value=1
key=ease   value=2
key=learned   value=4
key=faster   value=2
key=kings   value=8
key=player   value=18
key=force,   value=3
key=him,   value=47
key=26.--suppose   value=1
key=passage   value=14
key=_pass_   value=1
key=between   value=48
key={44}   value=1
key=opposition;   value=1
key=again,   value=18
key=colour,   value=3
key=opposition_."   value=1
key=now,   value=48
key=frontal,   value=1
key=diagrams,   value=1
key=matter   value=20
key=forms,   value=1
key=mathematically;   value=1
key=consider   value=10
key=(an   value=1
key=opposition.)   value=2
key=even,   value=1
key=shows   value=12
key={46}   value=1
key=beginner,   value=1
key=looks   value=13
key=however.   value=1
key=wins._   value=1
key=_even_   value=1
key=passing   value=4
key=thereby   value=6
key=lead   value=11
key=comparatively   value=3
key={47}   value=1
key=let   value=60
key=obtains   value=3
key=_odd_   value=1
key=right   value=58
key=opponent   value=16
key=file   value=19
key=turn   value=15
key={48}   value=1
key=proof   value=5
key=lost,   value=5
key=permit   value=1
key=distant   value=3
key=effect   value=7
key=opposition),   value=1
key=!   value=40
key=6...   value=1
key=ch;   value=22
key=book,[3]   value=1
key=as,   value=5
key=pawn-position   value=1
key=turning   value=19
key=_two   value=1
key=mate_,   value=1
key=conditions   value=4
key=although   value=10
key={51}   value=1
key=_white   value=1
key=moved._   value=1
key=ahead   value=12
key=opposite   value=11
key=worthless.   value=1
key=square.   value=2
key=31.--in   value=1
key=merits   value=2
key=chief   value=6
key=overlooked   value=1
key=choice   value=4
key=wing   value=3
key=example,   value=4
key=compliment   value=3
key=return   value=18
key=strength   value=14
key=be,   value=8
key=decrease   value=1
key=compared   value=1
key=others,   value=3
key=to-day   value=3
key=amongst   value=2
key=tchigorin,   value=1
key=completely   value=7
key=made   value=79
key=33.--this   value=1
key=position_,"   value=1
key=knight.)   value=2
key=winning.   value=2
key=extra   value=2
key=colour-squares   value=1
key=players.   value=1
key=limited   value=12
key=diminished,   value=1
key=commands.   value=1
key={55}   value=1
key=particularly   value=4
key=stated   value=5
key=_whenever   value=1
key=modified   value=3
key=exigencies   value=1
key=surely   value=8
key=35.--now   value=1
key=lies   value=7
key=command,   value=2
key=central   value=1
key=36.--in   value=1
key=because,   value=2
key=thus,   value=4
key=still,   value=7
key=decided   value=4
key=black).   value=1
key=difficulty   value=4
key=38.--again   value=1
key=hope   value=22
key=procedure,   value=1
key=best.   value=7
key=is:   value=2
key=attacked,   value=2
key=consistent   value=2
key=folly.   value=2
key=requires   value=4
key=proposes   value=1
key=calculation   value=1
key=future   value=8
key=corners   value=2
key=39.--in   value=1
key=line.   value=3
key=board:   value=1
key=white-squared   value=2
key={60}   value=1
key=him.   value=28
key=ways   value=6
key=text,   value=3
key=accord   value=1
key=_by   value=1
key=possible_   value=1
key=outstanding   value=1
key=methodically   value=1
key=foresight   value=3
key=fifty   value=7
key=many,   value=1
key=skilfully   value=1
key=allowed   value=6
key=moment   value=60
key=every   value=33
key=afresh.)   value=1
key=about.   value=1
key=deduce   value=1
key=compel   value=1
key=required,   value=1
key=stalemate.   value=1
key=trap.)   value=1
key=concluded.   value=1
key=3...r   value=3
key={64}   value=1
key=similar.   value=1
key=interposing   value=1
key={65}   value=1
key=deceived   value=1
key=looking   value=19
key=unfortunately,   value=2
key=leads   value=5
key=rook.   value=5
key=endings.   value=2
key=examples,   value=1
key=range   value=1
key=key   value=4
key={67}   value=1
key=possibilities   value=7
key=games.   value=1
key=_types_,   value=1
key=form.   value=5
key=help;   value=1
key=find,   value=3
key={69}   value=1
key=quickly,   value=4
key=if,   value=5
key=stopping   value=3
key=answered   value=42
key=perpetual   value=2
key={70}   value=1
key=beautiful   value=9
key=consolidates   value=2
key=resigns   value=23
key=attack.   value=13
key=behind.   value=1
key=continues:   value=3
key=5)   value=5
key=simply   value=12
key=played:   value=2
key=(best);   value=1
key={72}   value=1
key=situations   value=1
key=occurrence   value=2
key=irresistible   value=1
key={73}   value=1
key=often,   value=5
key=game._   value=1
key=below   value=26
key=48.--black   value=1
key=act,   value=1
key=regain   value=7
key=subsequent   value=2
key=slight   value=6
key=regained   value=1
key=had,   value=1
key=side.   value=12
key=recover   value=3
key=49.--an   value=1
key=indeed,   value=17
key=account   value=17
key=courses   value=2
key=from.   value=3
key=enough,   value=7
key=upsets   value=1
key={76}   value=1
key=acquainting   value=1
key=combinations.   value=1
key=imagination,   value=2
key=player.   value=1
key=that--   value=1
key=offered,   value=1
key="en   value=1
key=necessary;_   value=1
key=co-ordinate   value=1
key=precision._   value=1
key=ideal   value=1
key={77}   value=1
key=technique   value=1
key=relation   value=3
key=material.   value=1
key=equal,   value=1
key=positional,   value=1
key=develops   value=2
key=hinder   value=2
key=failing   value=6
key=harassing   value=2
key=relinquishes   value=1
key=feel   value=12
key=assured   value=6
key=turn,   value=2
key=thrust;   value=1
key=superiority   value=4
key=victory.   value=1
key=self-evident,   value=1
key=resulting   value=2
key=character.   value=2
key=improving   value=1
key=gained   value=6
key=period   value=2
key=masse_   value=2
key=guarantee   value=1
key=consideration   value=1
key=absolute   value=1
key=one's   value=1
key=failure   value=2
key=50.--a   value=1
key=diagram:   value=1
key=thus:[6]   value=1
key=14...p   value=2
key=r;   value=15
key=two);   value=1
key=five   value=17
key=(q   value=11
key=blunder   value=2
key=case;   value=1
key=51.--another   value=1
key={81}   value=1
key=beauties.   value=1
key=wide   value=7
key=insight   value=1
key=prize   value=1
key=petersburg   value=2
key=follows:--   value=1
key=27   value=1
key=(r   value=6
key=30   value=4
key=7)   value=2
key=started   value=15
key=note   value=11
key={82}   value=1
key=coming   value=16
key=demonstrates   value=3
key=full   value=51
key=overcome   value=1
key=broken   value=14
key=defeat._   value=1
key=attack,   value=9
key=increase   value=2
key=position;   value=1
key=created.   value=1
key=something,   value=1
key=for,   value=2
key=provide   value=13
key=readiness   value=1
key=overlook,   value=1
key=thrust   value=14
key=effect,   value=2
key=longer,   value=4
key=manoeuvres   value=6
key=greater   value=8
key={83}   value=1
key=through,   value=3
key=52.--played   value=1
key=international   value=6
key=(french   value=1
key=blanco   value=2
key=venezuelan   value=1
key=m   value=1
key={84}   value=1
key=usual   value=4
key=twice   value=10
key=objection   value=4
key=better.   value=6
key=led   value=16
key=held   value=23
key=difficult.   value=2
key={85}   value=1
key=met   value=13
key=faulty.   value=2
key=sort   value=14
key=(not   value=2
key=seriously   value=4
key=create   value=6
key=weakness.   value=2
key=untenable,   value=2
key=inactivity   value=1
key={86}   value=1
key=clever   value=6
key=tempting   value=1
key=r,   value=20
key=anticipated,   value=1
key=exception   value=1
key=white.   value=6
key={87}   value=1
key=demonstrates.   value=1
key=tied   value=8
key=deciding   value=1
key=manoeuvre.   value=2
key={88}   value=1
key=28...p   value=1
key=33   value=2
key=helpless,   value=1
key=commenting   value=1
key=analysed   value=2
key=upon   value=115
key=calling   value=7
key=involving   value=1
key=obtained,   value=2
key=while,   value=6
key=53.--from   value=1
key=(ruy   value=1
key=variation,   value=10
key=q3   value=1
key=offers   value=6
key=concerned   value=3
key=weather   value=3
key=passed,   value=4
key=benefit   value=5
key=hole   value=4
key=grand   value=3
key=exchange,   value=4
key=blocking   value=2
key=manoeuvring   value=2
key=due   value=8
key=sound   value=20
key=look   value=50
key=dangerous   value=3
key=reaching   value=11
key=force.   value=2
key=apex,   value=1
key=prepared,   value=1
key=action,   value=3
key=besides,   value=9
key=ahead.   value=3
key=2)   value=10
key=prepared.   value=1
key={93}   value=1
key=did   value=80
key=anticipated   value=1
key=36.   value=16
key=fine.   value=1
key=39.   value=14
key=adjourned   value=1
key=41.   value=13
key=43.   value=8
key=45.   value=6
key=47.   value=4
key=49.   value=4
key=51.   value=3
key=lightly   value=4
key=treated   value=3
key=speak,   value=6
key=action.   value=5
key=illustration   value=2
key={95}   value=1
key=hastings   value=1
key=1919.   value=1
key=knights.)   value=1
key=winter.   value=1
key=successfully   value=2
key=which,   value=17
key=thinks   value=2
key=way.   value=10
key=good.   value=7
key=attempts   value=2
key={96}   value=1
key=doubt.[8]   value=1
key=via   value=12
key=placing   value=3
key=demands.   value=2
key=begins.   value=3
key=king,[9]   value=1
key=end-game,   value=1
key={97}   value=1
key=pin   value=4
key=trap.   value=1
key=lost.   value=8
key=disastrous   value=1
key=minus   value=3
key=then.   value=2
key=energy   value=1
key=doubt.   value=3
key=gains   value=5
key=proffered   value=1
key=notes   value=24
key=perusal   value=1
key=sir   value=20
key=thomas,   value=2
key=foremost   value=1
key=mr.   value=55
key=alexander,   value=1
key=city   value=10
key=club   value=2
key=1919-1920   value=1
key=feature   value=2
key=kindly   value=2
key=request,   value=3
key=comments   value=2
key=thomas'   value=1
key=distinguished   value=1
key=declined.   value=1
key=thomas._)   value=1
key=(one   value=1
key=doubly   value=1
key=meeting   value=5
key=are,   value=5
key=defences   value=1
key=posted   value=23
key=extremely   value=5
key=sure   value=30
key=places   value=3
key=want   value=28
key=p.)   value=2
key=bears   value=2
key=originally   value=1
key=considerably,   value=1
key={102}   value=1
key=style   value=1
key=(white   value=2
key=on.   value=3
key=post   value=8
key=consisted   value=3
key=condition   value=5
key={103}   value=1
key=dominating   value=2
key=attained   value=1
key=facilitates   value=1
key=hereafter   value=1
key=mainly   value=3
key=carries   value=1
key=easier.   value=1
key=compels   value=2
key={104}   value=1
key=probably,   value=1
key=presently.)   value=1
key=weak;   value=2
key=well-defined   value=1
key=conceive   value=1
key=scale,   value=1
key=success   value=5
key=disposal.   value=1
key=should,   value=1
key=plan,   value=5
key=moves.)   value=1
key=across   value=73
key=intended   value=9
key=wing.   value=1
key=seemed   value=41
key=attack.)   value=2
key=retaken   value=1
key=worst   value=8
key=badly   value=3
key=replied   value=2
key=demanded.   value=5
key=safer   value=2
key=continuation.   value=1
key={107}   value=1
key=irreproachable   value=1
key=masked   value=1
key=rook.)   value=1
key=39   value=3
key=38   value=3
key={108}   value=1
key=readers   value=1
key=39...q   value=1
key=(making   value=1
key=rook--which   value=1
key=preparing   value=4
key=42   value=5
key=emerge   value=1
key=dis.   value=1
key=last,   value=4
key=it.)   value=1
key=finish   value=5
key=(example   value=1
key=uneventful   value=1
key=lopez--in   value=1
key=suddenly   value=11
key=accepted.   value=1
key=arduous   value=1
key=myself   value=17
key=came   value=97
key=finally--perhaps   value=1
key=became   value=8
key=efforts   value=6
key=majority   value=2
key=endings;   value=1
key={111}   value=1
key=world's   value=2
key=sixty   value=1
key=endings:   value=1
key=steinitz,   value=1
key=department   value=1
key=stated,   value=3
key=other,   value=6
key={112}   value=1
key=idea,   value=2
key=fix   value=6
key=support   value=14
key=1)   value=7
key=mistake,   value=4
key=8...r   value=1
key=57.--another   value=1
key=score   value=13
key=possesses   value=1
key={114}   value=1
key=freely.   value=2
key=means:   value=1
key=big   value=8
key=weaker,   value=1
key=else   value=8
key=sooner   value=12
key=rid   value=9
key=repeating   value=1
key=decides   value=2
key=footsteps.   value=1
key=anything   value=13
key=disagreeable   value=2
key=r?   value=1
key=specially   value=2
key=desires   value=1
key=weak.   value=3
key=hopeless   value=4
key=strong,   value=4
key=finesse,   value=1
key=continuation,   value=1
key=chances;   value=1
key=misses   value=3
key=drawn.   value=2
key=utilise   value=4
key=march   value=11
key=stops   value=1
key=fighting   value=6
key=relaxes   value=1
key=chance:   value=1
key={119}   value=1
key=inexperienced   value=1
key=deserves   value=2
key=credit   value=8
key=offered   value=6
key=master-play,   value=1
key=opportunities   value=4
key=relax   value=1
key=58.--a   value=1
key=(white)   value=1
key=poor.   value=1
key=happened,   value=3
key=loss   value=7
key=careless   value=4
key=existed.   value=1
key={121}   value=1
key=danger,   value=6
key=defence.   value=4
key=finds   value=2
key=evident.   value=1
key=realised   value=3
key=mastered   value=1
key=intricate.   value=1
key=manhattan   value=1
key={123}   value=1
key=luckily   value=2
key=continuations,   value=1
key=(_b_)   value=2
key=(a)   value=4
key=(b)   value=4
key={124}   value=1
key=ending.   value=2
key=circumstances,   value=2
key=continuation   value=2
key=(best)   value=3
key=win;   value=1
key=arrived   value=10
key=fourth   value=6
key={127}   value=1
key=why   value=20
key=solution   value=1
key=impress   value=2
key=becoming   value=2
key=masters,   value=1
key=fortunate   value=2
key=studying   value=3
key=57)   value=1
key=doubt   value=16
key=capablanca-kreymborg,   value=1
key={128}   value=1
key=for)   value=1
key=contented   value=1
key=conduct   value=2
key=disaster.   value=1
key=_fix_   value=2
key=intended,   value=1
key={129}   value=1
key=awaken   value=1
key=disruption   value=1
key=unaware   value=1
key=late.   value=3
key=paralysed   value=1
key=day   value=35
key=before.   value=4
key=9...p   value=2
key=situation,   value=4
key=entry   value=4
key=paralysed.   value=1
key=retire   value=2
key=bottling-up   value=1
key=57,   value=1
key={132}   value=1
key=resistance,   value=1
key=avail.   value=1
key=26   value=2
key=61.--from   value=1
key=national   value=1
key={134}   value=1
key=plans.   value=2
key=clear   value=15
key=expected   value=3
key={135}   value=1
key=disrupted   value=2
key=accomplished.   value=2
key=(kt)   value=1
key=necessary,   value=1
key={137}   value=1
key=tie   value=4
key=helps   value=1
key=tight   value=2
key=much,   value=3
key=took,   value=1
key={138}   value=1
key=terms--   value=1
key=opponent._   value=1
key=needs   value=8
key=lasker-marshall   value=1
key=1907.   value=2
key=(see   value=3
key=14)   value=1
key=evident,   value=1
key=subtle,   value=1
key=restricting   value=1
key=indirectly   value=5
key=sphere   value=1
key=getting   value=7
key=paralysing   value=1
key=exhaust   value=1
key=resign   value=2
key=discussion   value=2
key=concerning   value=5
key=formation   value=4
key=concentrate   value=1
key=controlled   value=1
key=dislodged.   value=1
