key=49.--an   value=MapReduceAssignment/test1:1
key=indeed,   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:15
key=account   value=MapReduceAssignment/test1:12, MapReduceAssignment/test2:5
key=courses   value=MapReduceAssignment/test1:2
key=from.   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:1
key=enough,   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:5
key=upsets   value=MapReduceAssignment/test1:1
key={76}   value=MapReduceAssignment/test1:1
key=acquainting   value=MapReduceAssignment/test1:1
key=combinations.   value=MapReduceAssignment/test1:1
key=imagination,   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=player.   value=MapReduceAssignment/test1:1
key=that--   value=MapReduceAssignment/test1:1
key=offered,   value=MapReduceAssignment/test1:1
key="en   value=MapReduceAssignment/test1:1
key=necessary;_   value=MapReduceAssignment/test1:1
key=co-ordinate   value=MapReduceAssignment/test1:1
key=precision._   value=MapReduceAssignment/test1:1
key=ideal   value=MapReduceAssignment/test1:1
key={77}   value=MapReduceAssignment/test1:1
key=technique   value=MapReduceAssignment/test1:1
key=relation   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:1
key=material.   value=MapReduceAssignment/test1:1
key=equal,   value=MapReduceAssignment/test1:1
key=positional,   value=MapReduceAssignment/test1:1
key=develops   value=MapReduceAssignment/test1:2
key=hinder   value=MapReduceAssignment/test1:2
key=failing   value=MapReduceAssignment/test1:4, MapReduceAssignment/test2:2
key=harassing   value=MapReduceAssignment/test1:2
key=relinquishes   value=MapReduceAssignment/test1:1
key=feel   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:11
key=assured   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:5
key=turn,   value=MapReduceAssignment/test1:2
key=thrust;   value=MapReduceAssignment/test1:1
key=superiority   value=MapReduceAssignment/test1:4
key=victory.   value=MapReduceAssignment/test1:1
key=self-evident,   value=MapReduceAssignment/test1:1
key=resulting   value=MapReduceAssignment/test1:2
key=character.   value=MapReduceAssignment/test1:2
key=improving   value=MapReduceAssignment/test1:1
key=gained   value=MapReduceAssignment/test1:4, MapReduceAssignment/test2:2
key=period   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=masse_   value=MapReduceAssignment/test1:2
key=guarantee   value=MapReduceAssignment/test1:1
key=consideration   value=MapReduceAssignment/test1:1
key=absolute   value=MapReduceAssignment/test1:1
key=one's   value=MapReduceAssignment/test1:1
key=failure   value=MapReduceAssignment/test1:2
key=50.--a   value=MapReduceAssignment/test1:1
key=diagram:   value=MapReduceAssignment/test1:1
key=thus:[6]   value=MapReduceAssignment/test1:1
key=14...p   value=MapReduceAssignment/test1:2
key=r;   value=MapReduceAssignment/test1:15
key=two);   value=MapReduceAssignment/test1:1
key=five   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:16
key=(q   value=MapReduceAssignment/test1:11
key=blunder   value=MapReduceAssignment/test1:2
key=case;   value=MapReduceAssignment/test1:1
key=51.--another   value=MapReduceAssignment/test1:1
key={81}   value=MapReduceAssignment/test1:1
key=beauties.   value=MapReduceAssignment/test1:1
key=wide   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:5
key=insight   value=MapReduceAssignment/test1:1
key=prize   value=MapReduceAssignment/test1:1
key=petersburg   value=MapReduceAssignment/test1:2
key=follows:--   value=MapReduceAssignment/test1:1
key=27   value=MapReduceAssignment/test1:1
key=(r   value=MapReduceAssignment/test1:6
key=30   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:1
key=7)   value=MapReduceAssignment/test1:2
key=started   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:13
key=note   value=MapReduceAssignment/test1:4, MapReduceAssignment/test2:7
key={82}   value=MapReduceAssignment/test1:1
key=coming   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:13
key=demonstrates   value=MapReduceAssignment/test1:3
key=full   value=MapReduceAssignment/test1:21, MapReduceAssignment/test2:30
key=overcome   value=MapReduceAssignment/test1:1
key=broken   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:13
key=defeat._   value=MapReduceAssignment/test1:1
key=attack,   value=MapReduceAssignment/test1:7, MapReduceAssignment/test2:2
key=increase   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=position;   value=MapReduceAssignment/test1:1
key=created.   value=MapReduceAssignment/test1:1
key=something,   value=MapReduceAssignment/test1:1
key=for,   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=provide   value=MapReduceAssignment/test1:7, MapReduceAssignment/test2:6
key=readiness   value=MapReduceAssignment/test1:1
key=overlook,   value=MapReduceAssignment/test1:1
key=thrust   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:13
key=effect,   value=MapReduceAssignment/test1:2
key=longer,   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:2
key=manoeuvres   value=MapReduceAssignment/test1:6
key=greater   value=MapReduceAssignment/test1:6, MapReduceAssignment/test2:2
key={83}   value=MapReduceAssignment/test1:1
key=through,   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:1
key=52.--played   value=MapReduceAssignment/test1:1
key=international   value=MapReduceAssignment/test1:5, MapReduceAssignment/test2:1
key=(french   value=MapReduceAssignment/test1:1
key=blanco   value=MapReduceAssignment/test1:2
key=venezuelan   value=MapReduceAssignment/test1:1
key=m   value=MapReduceAssignment/test1:1
key={84}   value=MapReduceAssignment/test1:1
key=usual   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:3
key=twice   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:8
key=objection   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:1
key=better.   value=MapReduceAssignment/test1:6
key=led   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:15
key=held   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:20
key=difficult.   value=MapReduceAssignment/test1:2
key={85}   value=MapReduceAssignment/test1:1
key=met   value=MapReduceAssignment/test1:4, MapReduceAssignment/test2:9
key=faulty.   value=MapReduceAssignment/test1:2
key=sort   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:12
key=(not   value=MapReduceAssignment/test1:2
key=seriously   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:2
key=create   value=MapReduceAssignment/test1:6
key=weakness.   value=MapReduceAssignment/test1:2
key=untenable,   value=MapReduceAssignment/test1:2
key=inactivity   value=MapReduceAssignment/test1:1
key={86}   value=MapReduceAssignment/test1:1
key=clever   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:5
key=tempting   value=MapReduceAssignment/test1:1
key=r,   value=MapReduceAssignment/test1:20
key=anticipated,   value=MapReduceAssignment/test1:1
key=exception   value=MapReduceAssignment/test1:1
key=white.   value=MapReduceAssignment/test1:5, MapReduceAssignment/test2:1
key={87}   value=MapReduceAssignment/test1:1
key=demonstrates.   value=MapReduceAssignment/test1:1
key=tied   value=MapReduceAssignment/test1:5, MapReduceAssignment/test2:3
key=deciding   value=MapReduceAssignment/test1:1
key=manoeuvre.   value=MapReduceAssignment/test1:2
key={88}   value=MapReduceAssignment/test1:1
key=28...p   value=MapReduceAssignment/test1:1
key=33   value=MapReduceAssignment/test1:2
key=helpless,   value=MapReduceAssignment/test1:1
key=commenting   value=MapReduceAssignment/test1:1
key=analysed   value=MapReduceAssignment/test1:2
key=upon   value=MapReduceAssignment/test1:4, MapReduceAssignment/test2:111
key=calling   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:6
key=involving   value=MapReduceAssignment/test1:1
key=obtained,   value=MapReduceAssignment/test1:2
key=while,   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:5
key=53.--from   value=MapReduceAssignment/test1:1
key=(ruy   value=MapReduceAssignment/test1:1
key=variation,   value=MapReduceAssignment/test1:10
key=q3   value=MapReduceAssignment/test1:1
key=offers   value=MapReduceAssignment/test1:4, MapReduceAssignment/test2:2
key=concerned   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:1
key=weather   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:2
key=passed,   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:3
key=benefit   value=MapReduceAssignment/test1:4, MapReduceAssignment/test2:1
key=hole   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:1
key=grand   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:2
key=exchange,   value=MapReduceAssignment/test1:4
key=blocking   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=manoeuvring   value=MapReduceAssignment/test1:2
key=due   value=MapReduceAssignment/test1:7, MapReduceAssignment/test2:1
key=sound   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:17
key=look   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:47
key=dangerous   value=MapReduceAssignment/test1:3
key=reaching   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:8
key=force.   value=MapReduceAssignment/test1:2
key=apex,   value=MapReduceAssignment/test1:1
key=prepared,   value=MapReduceAssignment/test1:1
key=action,   value=MapReduceAssignment/test1:3
key=besides,   value=MapReduceAssignment/test1:8, MapReduceAssignment/test2:1
key=ahead.   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:1
key=2)   value=MapReduceAssignment/test1:10
key=prepared.   value=MapReduceAssignment/test1:1
key={93}   value=MapReduceAssignment/test1:1
key=did   value=MapReduceAssignment/test1:13, MapReduceAssignment/test2:67
key=anticipated   value=MapReduceAssignment/test1:1
key=36.   value=MapReduceAssignment/test1:16
key=fine.   value=MapReduceAssignment/test1:1
key=39.   value=MapReduceAssignment/test1:14
key=adjourned   value=MapReduceAssignment/test1:1
key=41.   value=MapReduceAssignment/test1:13
key=43.   value=MapReduceAssignment/test1:8
key=45.   value=MapReduceAssignment/test1:6
key=47.   value=MapReduceAssignment/test1:4
key=49.   value=MapReduceAssignment/test1:4
key=51.   value=MapReduceAssignment/test1:3
key=lightly   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:3
key=treated   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:2
key=speak,   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:3
key=action.   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:2
key=illustration   value=MapReduceAssignment/test1:2
key={95}   value=MapReduceAssignment/test1:1
key=hastings   value=MapReduceAssignment/test1:1
key=1919.   value=MapReduceAssignment/test1:1
key=knights.)   value=MapReduceAssignment/test1:1
key=winter.   value=MapReduceAssignment/test1:1
key=successfully   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=which,   value=MapReduceAssignment/test1:10, MapReduceAssignment/test2:7
key=thinks   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=way.   value=MapReduceAssignment/test1:5, MapReduceAssignment/test2:5
key=good.   value=MapReduceAssignment/test1:6, MapReduceAssignment/test2:1
key=attempts   value=MapReduceAssignment/test1:2
key={96}   value=MapReduceAssignment/test1:1
key=doubt.[8]   value=MapReduceAssignment/test1:1
key=via   value=MapReduceAssignment/test1:12
key=placing   value=MapReduceAssignment/test1:3
key=demands.   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=begins.   value=MapReduceAssignment/test1:3
key=king,[9]   value=MapReduceAssignment/test1:1
key=end-game,   value=MapReduceAssignment/test1:1
key={97}   value=MapReduceAssignment/test1:1
key=pin   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:1
key=trap.   value=MapReduceAssignment/test1:1
key=lost.   value=MapReduceAssignment/test1:8
key=disastrous   value=MapReduceAssignment/test1:1
key=minus   value=MapReduceAssignment/test1:3
key=then.   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=energy   value=MapReduceAssignment/test1:1
key=doubt.   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:2
key=gains   value=MapReduceAssignment/test1:5
key=proffered   value=MapReduceAssignment/test1:1
key=notes   value=MapReduceAssignment/test1:7, MapReduceAssignment/test2:17
key=perusal   value=MapReduceAssignment/test1:1
key=sir   value=MapReduceAssignment/test1:6, MapReduceAssignment/test2:14
key=thomas,   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=foremost   value=MapReduceAssignment/test1:1
key=mr.   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:52
key=alexander,   value=MapReduceAssignment/test1:1
key=city   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:9
key=club   value=MapReduceAssignment/test1:2
key=1919-1920   value=MapReduceAssignment/test1:1
key=feature   value=MapReduceAssignment/test1:2
key=kindly   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=request,   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:1
key=comments   value=MapReduceAssignment/test1:2
key=thomas'   value=MapReduceAssignment/test1:1
key=distinguished   value=MapReduceAssignment/test1:1
key=declined.   value=MapReduceAssignment/test1:1
key=thomas._)   value=MapReduceAssignment/test1:1
key=(one   value=MapReduceAssignment/test1:1
key=doubly   value=MapReduceAssignment/test1:1
key=meeting   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:4
key=are,   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:4
key=defences   value=MapReduceAssignment/test1:1
key=posted   value=MapReduceAssignment/test1:15, MapReduceAssignment/test2:8
key=extremely   value=MapReduceAssignment/test1:4, MapReduceAssignment/test2:1
key=sure   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:28
key=places   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:2
key=want   value=MapReduceAssignment/test1:4, MapReduceAssignment/test2:24
key=p.)   value=MapReduceAssignment/test1:2
key=bears   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=originally   value=MapReduceAssignment/test1:1
key=considerably,   value=MapReduceAssignment/test1:1
key={102}   value=MapReduceAssignment/test1:1
key=style   value=MapReduceAssignment/test1:1
key=(white   value=MapReduceAssignment/test1:2
key=on.   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:2
key=post   value=MapReduceAssignment/test1:7, MapReduceAssignment/test2:1
key=consisted   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:1
key=condition   value=MapReduceAssignment/test1:4, MapReduceAssignment/test2:1
key={103}   value=MapReduceAssignment/test1:1
key=dominating   value=MapReduceAssignment/test1:2
key=attained   value=MapReduceAssignment/test1:1
key=facilitates   value=MapReduceAssignment/test1:1
key=hereafter   value=MapReduceAssignment/test1:1
key=mainly   value=MapReduceAssignment/test1:3
key=carries   value=MapReduceAssignment/test1:1
key=easier.   value=MapReduceAssignment/test1:1
key=compels   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key={104}   value=MapReduceAssignment/test1:1
key=probably,   value=MapReduceAssignment/test1:1
key=presently.)   value=MapReduceAssignment/test1:1
key=weak;   value=MapReduceAssignment/test1:2
key=well-defined   value=MapReduceAssignment/test1:1
key=conceive   value=MapReduceAssignment/test1:1
key=scale,   value=MapReduceAssignment/test1:1
key=success   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:2
key=disposal.   value=MapReduceAssignment/test1:1
key=should,   value=MapReduceAssignment/test1:1
key=plan,   value=MapReduceAssignment/test1:5
key=moves.)   value=MapReduceAssignment/test1:1
key=across   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:72
key=intended   value=MapReduceAssignment/test1:5, MapReduceAssignment/test2:4
key=wing.   value=MapReduceAssignment/test1:1
key=seemed   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:38
key=attack.)   value=MapReduceAssignment/test1:2
key=retaken   value=MapReduceAssignment/test1:1
key=worst   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:7
key=badly   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:2
key=replied   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=demanded.   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:3
key=safer   value=MapReduceAssignment/test1:2
key=continuation.   value=MapReduceAssignment/test1:1
key={107}   value=MapReduceAssignment/test1:1
key=irreproachable   value=MapReduceAssignment/test1:1
key=masked   value=MapReduceAssignment/test1:1
key=rook.)   value=MapReduceAssignment/test1:1
key=39   value=MapReduceAssignment/test1:3
key=38   value=MapReduceAssignment/test1:3
key={108}   value=MapReduceAssignment/test1:1
key=readers   value=MapReduceAssignment/test1:1
key=39...q   value=MapReduceAssignment/test1:1
key=(making   value=MapReduceAssignment/test1:1
key=rook--which   value=MapReduceAssignment/test1:1
key=preparing   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:1
key=42   value=MapReduceAssignment/test1:5
key=emerge   value=MapReduceAssignment/test1:1
key=dis.   value=MapReduceAssignment/test1:1
key=last,   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:3
key=it.)   value=MapReduceAssignment/test1:1
key=finish   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:3
key=(example   value=MapReduceAssignment/test1:1
key=uneventful   value=MapReduceAssignment/test1:1
key=lopez--in   value=MapReduceAssignment/test1:1
key=suddenly   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:9
key=accepted.   value=MapReduceAssignment/test1:1
key=arduous   value=MapReduceAssignment/test1:1
key=myself   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:16
key=came   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:95
key=finally--perhaps   value=MapReduceAssignment/test1:1
key=became   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:5
key=efforts   value=MapReduceAssignment/test1:4, MapReduceAssignment/test2:2
key=majority   value=MapReduceAssignment/test1:2
key=endings;   value=MapReduceAssignment/test1:1
key={111}   value=MapReduceAssignment/test1:1
key=world's   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=sixty   value=MapReduceAssignment/test1:1
key=endings:   value=MapReduceAssignment/test1:1
key=steinitz,   value=MapReduceAssignment/test1:1
key=department   value=MapReduceAssignment/test1:1
key=stated,   value=MapReduceAssignment/test1:3
key=other,   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:3
key={112}   value=MapReduceAssignment/test1:1
key=idea,   value=MapReduceAssignment/test1:2
key=fix   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:4
key=support   value=MapReduceAssignment/test1:10, MapReduceAssignment/test2:4
key=1)   value=MapReduceAssignment/test1:7
key=mistake,   value=MapReduceAssignment/test1:4
key=8...r   value=MapReduceAssignment/test1:1
key=57.--another   value=MapReduceAssignment/test1:1
key=score   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:11
key=possesses   value=MapReduceAssignment/test1:1
key={114}   value=MapReduceAssignment/test1:1
key=freely.   value=MapReduceAssignment/test1:2
key=means:   value=MapReduceAssignment/test1:1
key=big   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:7
key=weaker,   value=MapReduceAssignment/test1:1
key=else   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:6
key=sooner   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:9
key=rid   value=MapReduceAssignment/test1:8, MapReduceAssignment/test2:1
key=repeating   value=MapReduceAssignment/test1:1
key=decides   value=MapReduceAssignment/test1:2
key=footsteps.   value=MapReduceAssignment/test1:1
key=anything   value=MapReduceAssignment/test1:5, MapReduceAssignment/test2:8
key=disagreeable   value=MapReduceAssignment/test1:2
key=r?   value=MapReduceAssignment/test1:1
key=specially   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=desires   value=MapReduceAssignment/test1:1
key=weak.   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:1
key=hopeless   value=MapReduceAssignment/test1:4
key=strong,   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:1
key=finesse,   value=MapReduceAssignment/test1:1
key=continuation,   value=MapReduceAssignment/test1:1
key=chances;   value=MapReduceAssignment/test1:1
key=misses   value=MapReduceAssignment/test1:3
key=drawn.   value=MapReduceAssignment/test1:2
key=utilise   value=MapReduceAssignment/test1:4
key=march   value=MapReduceAssignment/test1:5, MapReduceAssignment/test2:6
key=stops   value=MapReduceAssignment/test1:1
key=fighting   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:4
key=relaxes   value=MapReduceAssignment/test1:1
key=chance:   value=MapReduceAssignment/test1:1
key={119}   value=MapReduceAssignment/test1:1
key=inexperienced   value=MapReduceAssignment/test1:1
key=deserves   value=MapReduceAssignment/test1:2
key=credit   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:5
key=offered   value=MapReduceAssignment/test1:4, MapReduceAssignment/test2:2
key=master-play,   value=MapReduceAssignment/test1:1
key=opportunities   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:2
key=relax   value=MapReduceAssignment/test1:1
key=58.--a   value=MapReduceAssignment/test1:1
key=(white)   value=MapReduceAssignment/test1:1
key=poor.   value=MapReduceAssignment/test1:1
key=happened,   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:2
key=loss   value=MapReduceAssignment/test1:7
key=careless   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:3
key=existed.   value=MapReduceAssignment/test1:1
key={121}   value=MapReduceAssignment/test1:1
key=danger,   value=MapReduceAssignment/test1:5, MapReduceAssignment/test2:1
key=defence.   value=MapReduceAssignment/test1:4
key=finds   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=evident.   value=MapReduceAssignment/test1:1
key=realised   value=MapReduceAssignment/test1:3
key=mastered   value=MapReduceAssignment/test1:1
key=intricate.   value=MapReduceAssignment/test1:1
key=manhattan   value=MapReduceAssignment/test1:1
key={123}   value=MapReduceAssignment/test1:1
key=luckily   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=continuations,   value=MapReduceAssignment/test1:1
key=(_b_)   value=MapReduceAssignment/test1:2
key=(a)   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:1
key=(b)   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:1
key={124}   value=MapReduceAssignment/test1:1
key=ending.   value=MapReduceAssignment/test1:2
key=circumstances,   value=MapReduceAssignment/test1:2
key=continuation   value=MapReduceAssignment/test1:2
key=(best)   value=MapReduceAssignment/test1:3
key=win;   value=MapReduceAssignment/test1:1
key=arrived   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:8
key=fourth   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:5
key={127}   value=MapReduceAssignment/test1:1
key=why   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:17
key=solution   value=MapReduceAssignment/test1:1
key=impress   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=becoming   value=MapReduceAssignment/test1:2
key=masters,   value=MapReduceAssignment/test1:1
key=fortunate   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=studying   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:2
key=57)   value=MapReduceAssignment/test1:1
key=doubt   value=MapReduceAssignment/test1:6, MapReduceAssignment/test2:10
key=capablanca-kreymborg,   value=MapReduceAssignment/test1:1
key={128}   value=MapReduceAssignment/test1:1
key=for)   value=MapReduceAssignment/test1:1
key=contented   value=MapReduceAssignment/test1:1
key=conduct   value=MapReduceAssignment/test1:2
key=disaster.   value=MapReduceAssignment/test1:1
key=_fix_   value=MapReduceAssignment/test1:2
key=intended,   value=MapReduceAssignment/test1:1
key={129}   value=MapReduceAssignment/test1:1
key=awaken   value=MapReduceAssignment/test1:1
key=disruption   value=MapReduceAssignment/test1:1
key=unaware   value=MapReduceAssignment/test1:1
key=late.   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:2
key=paralysed   value=MapReduceAssignment/test1:1
key=day   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:34
key=before.   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:3
key=9...p   value=MapReduceAssignment/test1:2
key=situation,   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:1
key=entry   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:2
key=paralysed.   value=MapReduceAssignment/test1:1
key=retire   value=MapReduceAssignment/test1:2
key=bottling-up   value=MapReduceAssignment/test1:1
key=57,   value=MapReduceAssignment/test1:1
key={132}   value=MapReduceAssignment/test1:1
key=resistance,   value=MapReduceAssignment/test1:1
key=avail.   value=MapReduceAssignment/test1:1
key=26   value=MapReduceAssignment/test1:2
key=61.--from   value=MapReduceAssignment/test1:1
key=national   value=MapReduceAssignment/test1:1
key={134}   value=MapReduceAssignment/test1:1
key=plans.   value=MapReduceAssignment/test1:2
key=clear   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:12
key=expected   value=MapReduceAssignment/test1:3
key={135}   value=MapReduceAssignment/test1:1
key=disrupted   value=MapReduceAssignment/test1:2
key=accomplished.   value=MapReduceAssignment/test1:2
key=(kt)   value=MapReduceAssignment/test1:1
key=necessary,   value=MapReduceAssignment/test1:1
key={137}   value=MapReduceAssignment/test1:1
key=tie   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:1
key=helps   value=MapReduceAssignment/test1:1
key=tight   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=much,   value=MapReduceAssignment/test1:3
key=took,   value=MapReduceAssignment/test1:1
key={138}   value=MapReduceAssignment/test1:1
key=terms--   value=MapReduceAssignment/test1:1
key=opponent._   value=MapReduceAssignment/test1:1
key=needs   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:6
key=lasker-marshall   value=MapReduceAssignment/test1:1
key=1907.   value=MapReduceAssignment/test1:2
key=(see   value=MapReduceAssignment/test1:3
key=14)   value=MapReduceAssignment/test1:1
key=evident,   value=MapReduceAssignment/test1:1
key=subtle,   value=MapReduceAssignment/test1:1
key=restricting   value=MapReduceAssignment/test1:1
key=indirectly   value=MapReduceAssignment/test1:4, MapReduceAssignment/test2:1
key=sphere   value=MapReduceAssignment/test1:1
key=getting   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:5
key=paralysing   value=MapReduceAssignment/test1:1
key=exhaust   value=MapReduceAssignment/test1:1
key=resign   value=MapReduceAssignment/test1:2
key=discussion   value=MapReduceAssignment/test1:2
key=concerning   value=MapReduceAssignment/test1:3, MapReduceAssignment/test2:2
key=formation   value=MapReduceAssignment/test1:4
key=concentrate   value=MapReduceAssignment/test1:1
key=controlled   value=MapReduceAssignment/test1:1
key=dislodged.   value=MapReduceAssignment/test1:1
key=convenient.   value=MapReduceAssignment/test1:1
key=formations   value=MapReduceAssignment/test1:1
key=64.--in   value=MapReduceAssignment/test1:1
key=crushing   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=3),   value=MapReduceAssignment/test1:1
key=substance   value=MapReduceAssignment/test1:1
key=paralyse   value=MapReduceAssignment/test1:2
key=_control   value=MapReduceAssignment/test1:1
key=abstract   value=MapReduceAssignment/test1:1
key=another.   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:2
key=fifth   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:3
key=determines   value=MapReduceAssignment/test1:1
key=pairs.   value=MapReduceAssignment/test1:1
key=considered,   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=respect   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:2
key={146}   value=MapReduceAssignment/test1:1
key=shall,   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:2
key=illustrate   value=MapReduceAssignment/test1:2
key=authoritatively   value=MapReduceAssignment/test1:1
key=just   value=MapReduceAssignment/test1:2, MapReduceAssignment/test2:55
key=65   value=MapReduceAssignment/test1:1, MapReduceAssignment/test2:1
key=well-known   value=MapReduceAssignment/test1:1
key=janowski-lasker   value=MapReduceAssignment/test1:1
key=1912   value=MapReduceAssignment/test1:1
key=knights,   value=MapReduceAssignment/test1:2
key=exchanged,   value=MapReduceAssignment/test1:1
key=lodz   value=MapReduceAssignment/test1:1
